pin_int,unique_1cx,total_orders,total_revenue
788737,2,3,8450.0
788781,2,2,2670.0
788801,6,6,10387.0
788802,7,7,11713.0
788803,9,11,27907.15
788804,3,3,6840.0
788805,9,9,24184.0
788806,33,38,76256.45
788812,1,1,0.0
788815,11,12,24775.0
788816,7,7,14339.0
788817,15,19,39575.0
788818,3,3,5110.0
788819,165,177,291530.2
788820,2,2,1460.0
788830,13,13,17762.0
788831,32,36,61268.0
788832,8,8,12189.0
788891,2,2,3275.0
788931,32,33,53169.05
789602,1,1,1960.0
789650,1,1,1200.0
790000,1,1,1475.0
790001,80,85,162478.0
790002,10,11,23049.0
790003,9,9,20699.0
790010,1,1,1200.0
790017,1,1,1900.0
790101,27,31,67227.0
790102,65,70,151549.0
790103,2,2,2950.0
790104,55,57,121636.15
790105,4,4,9249.0
790106,4,4,9455.0
790111,1,1,2900.0
790114,36,37,68152.0
790116,9,10,19094.2
791000,1,1,1800.0
791001,169,182,336008.15
791002,18,21,38085.0
791003,1,1,1475.0
791009,1,1,1388.0
791101,54,57,128900.0
791102,336,361,595297.2
791103,13,16,29728.0
791104,10,11,20823.0
791105,1,2,1760.0
791109,176,191,329918.1
791110,521,559,959077.35
791111,674,717,1254452.9
791112,216,235,424876.3
791113,222,233,402263.2
791114,9,10,19137.0
791118,1,1,1620.0
791119,15,18,40554.0
791120,202,218,410523.7
791121,4,4,5860.0
791122,35,39,96556.0
791123,28,28,58543.0
791125,31,33,64563.0
791130,2,2,2675.0
792001,93,104,180144.2
792002,1,1,1200.0
792056,20,23,41699.0
792102,14,16,30249.0
792103,148,155,262144.3
792104,10,10,27844.0
792105,17,17,33502.0
792110,138,154,275051.0
792119,1,1,1200.0
792120,50,51,75226.15
792121,33,35,67381.1
792122,68,75,139952.0
792123,8,8,14403.0
792129,20,24,41399.0
792130,69,75,150199.1
792131,16,16,42152.15
792139,1,2,1998.0
793001,365,394,652616.6
793002,172,186,303782.48
793003,139,159,244676.45
793004,130,143,261518.15
793005,43,43,67973.0
793006,175,193,344736.05
793007,44,46,78884.15
793008,68,74,131071.93
793009,17,19,29207.0
793010,41,45,91872.0
793011,28,30,49686.1
793012,19,19,35451.0
793014,118,125,202978.45
793015,8,8,15124.0
793016,17,18,31349.0
793017,55,58,110627.0
793018,20,20,33743.0
793019,47,51,70415.0
793021,43,46,77408.15
793022,35,36,56438.0
793101,40,44,72458.1
793102,101,102,198259.2
793103,22,22,61702.1
793104,3,3,5600.0
793105,28,32,56321.0
793106,1,1,1475.0
793108,9,10,21425.0
793109,8,10,18024.0
793110,4,4,5115.0
793111,2,2,2165.0
793112,1,1,0.0
793113,1,1,2975.0
793114,21,24,48612.0
793116,3,3,8500.0
793119,47,48,102603.0
793120,19,21,43843.0
793121,10,10,17311.0
793123,1,1,2700.0
793126,2,2,3675.0
793150,228,243,416241.7
793151,14,14,24288.0
793159,1,1,2975.0
793160,29,31,59424.5
793161,1,1,1475.0
793200,60,67,126176.1
793210,4,4,5738.0
793510,1,1,1800.0
793601,1,1,900.0
794001,216,238,375664.4
794002,101,112,187453.65
794003,3,3,8413.0
794005,7,7,12810.0
794014,1,1,1475.0
794101,140,145,233695.3
794102,13,13,24575.0
794103,17,20,32154.0
794104,45,45,77435.0
794105,36,37,53617.0
794106,2,2,4535.0
794107,2,2,5375.0
794108,21,23,39240.0
794109,11,12,24798.0
794110,19,20,38524.0
794111,119,130,209000.25
794112,16,17,22590.0
794115,20,23,46863.0
795000,1,1,5900.0
795001,737,799,1484195.35
795002,138,151,268051.1
795003,59,63,106708.75
795004,218,243,426702.65
795005,198,209,385953.85
795006,21,22,36352.0
795007,11,11,23515.0
795008,88,96,179702.85
795009,21,24,46970.1
795010,147,157,270300.1
795011,2,2,5075.0
795015,3,3,5800.0
795091,2,2,1659.0
795101,2,2,5199.0
795102,3,3,3299.0
795103,55,57,94183.0
795104,5,5,13050.0
795105,1,1,1960.0
795106,67,69,137698.6
795107,17,17,34748.0
795112,2,2,1200.0
795113,35,36,69976.0
795114,15,15,22424.0
795115,5,5,12120.0
795116,16,18,31888.0
795122,3,4,8660.0
795124,6,6,9160.0
795126,44,48,74904.1
795127,17,21,38770.2
795128,156,173,263233.1
795129,50,58,98105.3
795130,28,30,43354.0
795132,11,11,19857.05
795133,40,43,56728.05
795134,42,45,85465.0
795135,22,23,46061.0
795136,55,57,107731.1
795138,62,66,133183.0
795140,29,32,58748.0
795141,17,19,36293.0
795142,36,39,84522.0
795143,1,1,1475.0
795145,1,1,2900.0
795146,11,11,25690.0
795148,39,41,77605.0
795149,30,30,52505.0
795150,10,11,24948.0
795158,1,1,564.0
795159,4,4,8225.0
795183,1,1,1700.0
796001,217,237,418498.9
796004,4,6,5825.0
796005,53,58,95990.25
796007,55,64,102366.1
796008,13,13,21653.0
796009,49,55,95619.1
796012,38,42,67241.25
796014,30,33,53062.1
796017,22,24,52052.35
796025,4,4,6840.0
796070,3,4,7199.0
796081,38,39,60279.0
796082,2,2,4640.0
796091,1,1,3800.0
796101,2,2,3150.0
796111,2,2,5975.0
796161,1,1,1800.0
796181,12,12,18782.2
796186,1,1,1575.0
796261,5,5,10314.0
796290,2,2,6550.0
796310,4,4,5449.0
796321,30,34,59657.2
796421,1,1,900.0
796431,1,1,2465.0
796441,8,8,12536.1
796571,2,2,2950.0
796701,51,52,97621.3
796751,1,1,1474.0
796770,6,6,15764.0
796771,1,1,1800.0
796772,9,10,22611.0
796891,12,12,19698.0
796901,16,16,23805.0
797001,782,841,1457774.85
797002,8,9,13399.1
797003,10,10,19540.0
797004,12,12,22929.1
797005,17,19,40005.0
797006,4,4,8518.1
797091,1,1,1400.0
797101,2,2,4450.0
797103,191,207,372098.75
797104,4,4,6500.0
797106,13,13,22613.0
797107,11,11,23856.0
797108,16,16,27014.1
797109,8,8,18774.0
797110,38,43,95753.0
797111,148,160,269586.18
797112,946,1024,1795962.95
797113,106,111,214051.5
797114,4,4,10750.0
797115,210,232,400630.83
797116,77,78,157142.1
797117,14,15,26902.0
797118,1,1,2975.0
797120,1,1,4374.0
797121,6,6,10312.0
797122,1,1,1200.0
798601,264,285,530801.6
798602,8,9,18770.0
798603,3,4,5001.0
798611,10,11,26624.0
798612,87,95,164835.0
798613,4,4,11069.1
798614,2,3,3734.0
798615,2,2,3760.0
798616,1,1,2975.0
798617,10,12,16204.0
798618,24,26,59676.0
798620,28,30,55799.8
798621,54,58,95744.2
798622,3,3,3575.0
798623,6,8,12825.0
798625,11,15,25259.0
798626,3,3,10350.0
798627,3,4,5780.0
799001,214,239,429912.79
799002,48,51,91678.2
799003,85,91,156962.2
799004,42,48,95046.3
799005,47,48,98735.15
799006,76,81,165456.3
799007,22,22,40523.0
799008,18,18,35478.0
799009,14,18,40561.0
799010,3,3,5160.0
799011,2,2,3450.0
799012,14,16,28779.0
799013,12,12,28107.15
799014,25,25,56318.05
799015,5,5,9173.0
799022,9,9,11944.6
799035,17,20,32149.0
799045,29,30,56746.2
799046,14,14,21414.0
799101,17,17,31311.1
799102,36,38,59358.15
799103,20,21,39161.1
799104,8,10,21915.0
799105,4,4,10790.0
799110,1,1,1800.0
799114,34,35,53918.1
799115,19,21,40767.0
799120,48,52,97007.7
799130,9,11,17949.0
799131,15,15,20568.0
799141,2,5,4227.0
799142,2,3,5348.0
799143,13,14,27219.0
799144,25,27,49933.0
799145,8,9,15824.0
799153,1,1,1800.0
799155,13,13,30942.15
799156,3,3,10580.0
799201,26,27,62821.1
799202,2,2,3239.0
799203,7,7,14436.0
799204,5,5,17358.0
799205,33,34,65238.0
799207,7,7,15541.0
799210,15,16,28353.0
799211,7,7,12394.0
799212,3,3,9425.0
799250,49,52,116963.35
799251,7,7,19919.0
799253,16,18,32456.1
799256,2,2,3000.0
799260,13,14,26652.0
799261,3,3,10950.0
799262,1,1,900.0
799263,12,13,26685.0
799264,17,18,34738.0
799266,5,5,8990.0
799269,2,2,2175.0
799270,10,10,18112.0
799271,8,9,18123.15
799273,6,8,10801.0
799275,7,8,18490.0
799277,27,34,74115.2
799278,3,3,9914.0
799279,13,14,27874.0
799280,2,2,3840.0
799281,4,4,8708.0
799284,3,3,7325.0
799285,7,7,11882.0
799286,11,12,23062.2
799287,2,2,2640.0
799289,27,28,57109.3
799290,4,4,6390.0
800001,279,308,549242.6
800002,101,115,195039.6
800003,42,43,83619.1
800004,86,93,177845.25
800005,5,6,11098.1
800006,60,64,118653.5
800007,85,94,197733.6
800008,79,82,173704.9
800009,11,12,23193.0
800010,21,23,36267.0
800011,31,36,53120.2
800012,29,31,66934.0
800013,77,84,153245.2
800014,154,169,307674.15
800015,3,3,3648.0
800016,39,41,71964.2
800018,9,10,16748.0
800020,191,207,385079.15
800023,79,112,173920.45
800024,55,59,124704.34
800025,70,76,144832.25
800026,75,143,150001.08
800027,49,53,103073.8
800028,1,1,1575.0
800030,1,1,3135.0
800080,1,1,5075.0
800111,3,3,6024.0
800206,1,1,3229.15
801102,2,2,6915.0
801103,24,25,58639.2
801104,5,7,10123.0
801105,54,57,118710.1
801106,5,6,8213.1
801108,6,6,11652.0
801109,7,8,18174.15
801110,5,5,6934.15
801112,1,1,2374.0
801113,4,4,12544.0
801222,1,1,900.0
801301,7,7,15749.2
801302,5,6,9839.0
801303,7,8,14552.15
801304,3,3,4439.0
801305,1,1,1415.0
801306,1,1,975.0
801307,4,4,9025.0
801309,1,1,4375.0
801502,2,3,2075.0
801503,211,234,443764.5
801505,96,103,228387.35
801506,20,21,43292.0
801507,17,20,37758.0
801508,1,1,900.0
802101,25,30,69311.25
802102,2,2,2189.0
802103,7,9,13248.0
802112,1,1,299.0
802114,3,3,6393.0
802116,2,2,6215.0
802119,10,10,23459.2
802120,2,3,4950.0
802122,2,2,3550.0
802123,1,1,965.0
802125,1,1,2975.0
802126,1,1,2375.0
802129,1,1,3875.0
802131,4,4,7919.1
802132,5,7,13885.0
802133,1,1,1500.0
802134,1,1,1675.0
802135,1,1,965.0
802136,1,1,3510.0
802152,7,7,17008.0
802154,1,1,699.0
802155,2,2,7350.0
802157,1,2,2575.0
802158,5,6,14584.0
802160,3,3,9135.0
802161,1,1,3875.0
802162,2,2,3550.0
802164,1,1,5075.0
802165,4,4,2749.0
802166,1,1,875.0
802201,2,2,4894.0
802203,6,8,16664.0
802204,2,2,3220.0
802206,2,2,3339.0
802207,9,9,19880.0
802208,1,1,4375.0
802210,3,3,4740.0
802211,2,4,2038.2
802212,18,19,42708.1
802213,1,2,2250.0
802214,2,2,3674.0
802215,3,3,9040.0
802217,3,3,5914.0
802219,6,6,8803.0
802221,2,2,4889.0
802222,1,1,1675.0
802223,2,2,5250.0
802226,1,1,1500.0
802301,68,70,133028.0
802302,7,9,9441.25
802310,1,1,8800.0
802312,2,2,4765.0
802313,1,1,60.0
802351,2,2,3950.0
803001,1,1,5075.0
803101,89,99,192404.85
803107,5,6,16534.0
803108,3,3,8425.0
803109,3,3,4750.0
803110,11,14,31309.0
803111,4,4,11764.0
803113,2,2,5675.0
803114,2,2,5340.0
803115,1,1,1464.0
803116,10,10,24753.2
803117,5,5,10469.15
803118,10,10,23040.0
803119,1,1,0.0
803121,3,5,7379.2
803191,1,1,699.0
803201,9,9,19113.1
803202,7,7,13252.0
803203,2,3,7365.0
803211,3,3,9615.0
803212,6,6,12365.0
803213,14,15,34259.2
803214,3,4,6464.0
803215,5,6,12955.0
803216,3,3,5950.0
803221,3,3,11450.0
803301,3,3,5139.0
803302,7,8,18318.2
803303,4,4,8730.0
804008,1,1,1500.0
804311,1,1,1475.0
804401,12,13,37098.1
804403,1,1,299.0
804404,3,3,8314.0
804406,1,1,965.0
804407,1,1,1075.0
804408,18,20,33980.1
804417,3,3,6735.0
804418,2,2,6619.0
804421,1,1,2075.0
804422,2,2,7150.0
804425,2,2,2499.0
804426,2,2,2950.0
804427,2,3,7580.0
804429,1,1,2975.0
804451,6,6,15187.0
804452,9,10,20173.0
804453,10,10,14669.0
804454,1,1,874.0
805101,3,3,4283.3
805103,4,4,10415.0
805104,1,1,3874.0
805105,2,2,7775.0
805106,3,3,2497.0
805107,1,1,4200.0
805109,1,1,1575.0
805110,51,56,104334.1
805112,1,1,764.0
805122,2,2,2975.0
805123,1,1,875.0
805124,7,7,22663.0
805125,2,2,5239.0
805126,3,5,5400.0
805127,1,1,2975.0
805128,1,1,0.0
805130,9,10,17992.0
805131,3,3,7103.0
805140,1,1,2975.0
807403,1,1,900.0
810205,1,1,4575.0
811032,1,2,5280.0
811101,10,10,15284.15
811104,1,1,3875.0
811105,10,11,21034.0
811106,8,10,17979.0
811112,2,2,1475.0
811201,69,72,167033.6
811202,14,14,30853.1
811210,1,1,975.0
811211,5,6,12555.0
811212,4,4,5750.0
811213,6,6,14919.2
811214,41,46,97167.1
811301,1,1,3800.0
811302,2,2,7740.0
811303,2,4,5340.0
811305,4,5,6292.1
811307,24,28,59194.0
811308,17,18,47697.0
811310,6,6,10004.0
811311,29,29,54561.0
811313,4,5,8089.0
811314,2,2,4140.0
811315,5,5,18159.0
811317,4,4,10413.25
812001,117,127,285649.55
812002,65,71,117380.1
812003,8,9,17143.0
812004,10,10,25218.1
812005,30,34,56474.05
812006,9,9,15063.0
813101,6,6,16505.0
813102,20,20,43677.0
813103,3,3,5639.0
813104,6,8,10024.0
813105,2,2,4249.0
813106,3,4,11984.15
813108,5,6,10855.0
813109,1,2,3315.0
813110,1,1,764.0
813113,6,6,9782.2
813122,1,1,700.0
813128,1,1,5075.0
813201,5,5,5339.0
813202,3,3,3664.0
813203,14,15,22116.0
813204,5,6,16475.0
813205,9,9,22353.2
813206,4,4,5298.0
813207,2,2,2740.0
813208,5,5,4675.0
813209,7,7,19798.1
813210,38,42,83611.2
813211,1,1,1388.0
813212,2,2,975.0
813213,13,15,37095.0
813214,13,15,34325.0
813221,7,8,15628.0
813222,2,2,3940.0
813223,4,4,9448.2
813225,1,1,0.0
814101,90,96,199519.3
814102,1,1,1400.0
814103,2,2,4774.0
814110,9,9,15562.0
814111,1,1,2685.0
814112,111,122,215855.65
814113,4,4,3760.0
814114,7,7,17859.0
814116,5,5,13835.0
814118,1,1,1374.0
814119,2,2,9850.0
814133,42,49,80560.5
814141,6,6,13470.0
814142,16,18,36150.0
814143,2,2,2774.0
814144,3,3,1163.0
814145,4,4,10009.1
814146,3,3,4935.0
814148,2,2,1388.0
814149,5,6,17725.0
814150,1,1,2200.0
814151,1,1,2320.0
814152,2,2,1299.0
814153,4,4,5358.0
814154,17,19,41311.1
814157,3,3,8450.0
814158,3,3,9300.0
814160,2,2,4399.0
814165,8,8,14963.0
814166,1,1,699.0
815131,1,1,2375.0
815301,74,87,180522.3
815302,2,2,2199.0
815312,4,4,8599.0
815313,3,3,9850.0
815314,1,1,0.0
815316,8,8,14335.0
815317,1,1,975.0
815318,1,1,1800.0
815351,22,24,42420.3
815352,3,3,8929.1
815353,28,28,77420.0
815354,22,31,48827.65
815357,3,3,6240.0
816101,3,3,10314.0
816102,4,6,8517.5
816103,1,1,2975.0
816104,1,1,3675.0
816106,3,3,3275.0
816107,27,28,60641.1
816108,6,9,11550.15
816109,33,36,68466.0
816116,4,4,8150.0
816117,5,5,6760.0
816118,5,5,9643.15
816120,2,2,5675.0
816129,1,1,1865.0
821002,1,1,1575.0
821101,27,31,64164.3
821103,1,1,1874.0
821104,2,2,4650.0
821106,3,3,6844.0
821107,1,1,1575.0
821108,8,9,18370.0
821109,10,11,24565.0
821110,7,7,17584.0
821111,1,1,4575.0
821112,4,4,10398.0
821113,4,4,11029.0
821115,52,62,144956.25
821301,4,4,12700.0
821302,1,1,1200.0
821303,1,1,764.0
821304,2,2,3719.0
821305,12,14,30004.0
821306,1,1,4763.0
821307,16,16,31697.45
821308,1,1,1500.0
821310,2,2,4475.0
821311,3,3,9849.0
821312,5,5,8390.0
822101,71,79,157346.5
822102,15,15,23903.05
822110,8,8,19560.0
822111,5,5,16315.0
822113,7,9,19033.0
822114,25,28,55035.95
822115,3,3,11524.0
822116,12,15,28787.0
822118,8,8,19454.0
822119,7,8,20420.0
822121,4,4,8324.0
822122,3,3,7814.0
822123,1,1,1400.0
822124,10,10,24161.0
822125,5,5,6392.2
822126,7,8,23525.0
822128,1,1,1765.0
822129,1,2,4215.0
822131,4,4,4729.15
822132,1,1,0.0
822133,2,2,3350.0
822303,1,1,2375.0
823001,192,203,412268.45
823002,43,45,103165.3
823003,23,24,50298.0
823004,6,6,11163.15
823005,1,1,1500.0
823102,1,1,4599.0
823311,1,1,3675.0
824003,1,1,0.0
824101,33,36,69445.1
824102,4,4,8723.0
824103,2,2,7475.0
824111,3,3,11700.0
824112,4,4,8789.0
824113,2,2,3138.0
824118,6,6,23048.2
824120,2,2,3330.0
824121,3,3,3699.0
824123,2,2,5619.1
824124,6,6,9583.1
824125,7,8,10943.0
824127,2,2,6074.0
824143,7,7,21578.0
824201,4,4,6764.0
824202,3,3,7802.2
824203,3,4,13825.0
824205,1,1,4475.0
824206,2,2,5039.0
824207,1,1,2375.0
824208,5,5,13280.0
824209,2,3,4299.0
824210,4,5,9300.0
824211,7,8,25069.15
824217,1,1,2475.0
824219,2,2,5169.0
824220,4,4,12049.0
824231,28,29,53779.0
824232,5,5,10294.0
824233,1,1,5075.0
824234,6,6,14734.0
824235,2,2,3475.0
824236,4,4,8270.0
824237,4,4,9378.0
824301,4,6,14098.0
824303,4,5,9930.0
825101,9,10,20949.0
825102,2,2,2850.0
825103,1,1,2965.0
825106,4,4,12214.0
825108,1,1,299.0
825109,4,4,10625.0
825167,3,3,9535.0
825213,1,1,1599.0
825301,167,179,368351.85
825302,9,9,16312.1
825303,4,4,11360.0
825311,5,6,13614.0
825312,3,3,4774.0
825313,5,5,14565.0
825314,14,15,31241.0
825316,6,8,12267.0
825317,9,9,24350.0
825318,5,5,11115.0
825319,3,3,6515.0
825320,3,3,3450.0
825321,11,12,25512.1
825322,12,12,16558.0
825323,1,1,1565.0
825324,3,3,7510.0
825325,3,3,5930.0
825326,1,1,1875.0
825330,3,3,8649.0
825336,5,6,13765.0
825401,16,18,34281.0
825402,1,1,764.0
825403,5,5,11125.0
825404,2,2,6440.0
825405,7,7,19365.0
825406,6,7,13489.0
825407,1,1,4720.0
825408,5,7,16690.0
825409,42,42,90354.0
825410,11,11,20224.0
825411,3,3,5515.0
825412,5,5,15920.0
825413,1,1,699.0
825418,6,6,16744.0
825421,1,1,4900.0
826001,163,170,345442.65
826003,9,9,17820.0
826004,48,53,95650.45
826005,21,22,47766.1
826007,1,1,1013.0
826012,1,1,975.0
827001,42,42,93192.0
827003,19,19,35091.2
827004,40,41,80457.1
827006,16,17,36260.0
827009,32,33,68457.6
827010,17,19,34981.0
827012,22,26,49550.25
827013,93,98,197393.35
827014,3,4,5974.0
827043,1,1,875.0
827302,1,1,3675.0
828101,3,3,7034.0
828103,3,3,6449.0
828104,9,12,24153.0
828105,2,2,2239.0
828106,6,6,14574.0
828108,1,1,1800.0
828109,28,31,54915.0
828110,17,19,39938.1
828111,16,18,34812.34
828112,4,4,8035.0
828113,9,9,22240.0
828114,10,13,23653.0
828115,2,2,2239.0
828116,9,9,22644.0
828117,2,3,3870.0
828119,7,8,15763.0
828121,7,8,14450.0
828122,16,16,29248.0
828125,4,4,8760.0
828126,3,3,4699.0
828127,25,25,55613.0
828128,2,2,4440.0
828129,3,4,12473.0
828130,10,10,20304.0
828131,1,1,810.0
828133,1,1,1865.0
828134,2,2,1199.0
828135,2,2,2825.0
828201,6,7,11436.0
828202,13,13,22513.1
828203,5,5,14498.0
828204,5,5,7443.15
828205,13,16,37292.0
828207,2,2,6930.0
828230,1,1,2300.0
828301,10,11,22084.0
828302,3,3,4890.0
828303,1,1,1860.0
828304,4,5,9249.0
828305,4,6,13230.0
828306,7,7,17774.0
828307,3,3,5050.0
828308,1,1,865.0
828309,2,2,5190.0
828310,3,3,5000.0
828401,12,16,39039.1
828402,6,6,13069.0
828403,14,16,37935.0
828404,6,6,9443.0
829101,4,4,12800.0
829102,1,1,1575.0
829103,5,5,9918.0
829104,4,4,7400.0
829105,1,2,4425.0
829106,1,1,1800.0
829107,2,3,2773.2
829108,6,6,12223.0
829110,7,8,23935.0
829111,4,4,10658.15
829112,1,1,1099.0
829113,2,2,1299.0
829114,3,3,8545.0
829116,8,8,15863.1
829117,13,13,37588.15
829119,6,6,17754.0
829121,7,7,12828.0
829122,48,52,103128.85
829125,7,7,12654.1
829127,7,8,13439.0
829128,6,6,8215.0
829129,1,1,699.0
829130,1,1,299.0
829132,1,1,4374.0
829134,3,3,6314.1
829135,1,3,11198.4
829143,4,4,10265.0
829144,17,19,45026.0
829145,1,1,965.0
829149,1,1,299.0
829150,4,4,8879.1
829174,1,1,2325.0
829201,6,7,15249.0
829202,9,13,21525.0
829203,10,10,26505.0
829204,1,1,2975.0
829205,8,10,18149.2
829206,14,18,43085.0
829207,6,6,21625.0
829208,5,7,9974.0
829209,2,2,5660.0
829210,5,6,11149.1
829301,9,12,18703.2
830004,1,1,965.0
831001,157,180,332148.25
831002,84,90,201380.6
831003,52,56,128281.3
831004,74,80,148928.6
831005,125,138,264840.45
831006,39,42,68677.3
831007,10,11,14252.0
831008,2,2,5950.0
831009,59,69,120320.55
831010,1,1,2075.0
831011,98,108,212123.25
831012,94,99,199322.2
831013,101,119,221634.6
831014,7,7,16610.0
831015,6,6,15520.0
831016,9,9,20784.0
831017,53,57,114052.7
831018,26,27,59837.2
831019,17,18,28155.2
831020,2,2,4085.0
831101,1,1,2900.0
832001,1,1,2575.0
832004,1,1,1675.0
832018,1,1,5075.0
832101,6,6,13534.2
832102,8,8,14003.0
832103,4,5,8604.0
832104,12,13,29604.0
832105,1,1,3675.0
832106,3,3,7340.0
832107,13,13,23898.0
832108,32,36,69770.0
832109,9,10,20598.0
832110,73,81,166905.75
832111,2,2,2639.0
832301,6,7,15011.1
832302,2,2,6550.0
832303,21,22,43601.3
832304,2,2,2840.0
832401,9,9,23418.0
832402,3,3,6715.0
832403,1,1,2074.0
833004,1,1,875.0
833101,1,1,2975.0
833102,55,63,137391.35
833103,1,1,0.0
833104,5,5,10449.15
833105,3,3,5269.0
833201,68,72,133153.0
833203,3,3,8374.0
833204,1,1,3865.0
833212,3,3,4749.0
833213,3,4,4295.0
833214,4,4,8695.0
833215,1,1,2475.0
833216,4,4,7745.65
833217,15,15,31130.25
833218,6,8,13874.0
833219,5,5,15569.0
833220,7,7,10388.0
833221,3,3,4580.0
833222,5,7,12814.1
833223,7,9,18392.0
834001,458,496,944602.4
834002,243,269,517119.15
834003,112,123,238056.4
834004,124,136,274004.55
834005,104,113,243555.0
834006,63,67,137308.45
834007,6,6,13723.0
834008,140,155,269909.03
834009,167,178,362448.35
834010,96,109,207060.65
834011,2,2,4760.0
834012,5,5,10469.15
834093,1,1,1599.0
834101,1,1,1425.0
834404,1,1,799.2
834909,1,1,3300.0
835101,4,4,8623.3
835102,6,6,13508.0
835103,18,19,31969.0
835201,10,11,16614.0
835202,5,5,9764.0
835203,2,2,5895.0
835204,7,9,15350.0
835205,7,7,7706.0
835206,5,6,15863.0
835207,48,56,109828.45
835208,3,3,4919.0
835209,3,3,10750.0
835210,40,42,89697.15
835211,4,4,6665.0
835212,1,1,4575.0
835214,8,8,18478.2
835215,15,15,37947.1
835216,3,3,6909.0
835217,39,41,83178.0
835219,11,11,23865.0
835220,1,1,3675.0
835221,18,19,29245.0
835222,51,52,109089.0
835223,37,40,95699.25
835225,4,4,6233.0
835226,1,1,3475.0
835227,17,18,34323.0
835228,4,4,10199.0
835229,3,3,4975.0
835230,1,1,2375.0
835231,1,1,3874.0
835232,1,1,3474.0
835233,1,1,1800.0
835234,2,2,7670.0
835235,4,4,9050.0
835301,8,9,16758.0
835302,44,47,95138.3
835303,22,22,53790.15
835324,5,7,10114.0
835325,1,1,975.0
835327,1,1,1500.0
837010,1,1,1620.0
839103,1,1,3240.0
840001,1,1,2275.0
841101,17,19,32484.0
841201,3,3,7915.0
841202,1,1,2975.0
841203,1,1,2040.0
841207,1,1,1260.0
841209,2,2,3885.0
841211,1,1,2975.0
841212,1,1,2575.0
841213,1,1,1865.0
841216,3,3,2663.0
841217,1,1,764.0
841219,3,3,9844.0
841221,3,4,8534.1
841222,1,1,1695.0
841223,1,1,975.0
841226,70,78,163555.8
841227,6,6,7801.0
841231,4,4,7838.0
841232,1,1,299.0
841234,1,1,1875.0
841235,1,1,999.0
841236,2,2,6334.1
841237,6,6,12250.0
841238,10,11,20350.0
841239,9,9,17685.0
841241,2,3,3000.0
841243,2,2,1675.0
841244,2,2,8949.0
841245,1,1,60.0
841286,3,3,2530.0
841287,1,1,2965.0
841301,54,59,117179.75
841302,2,2,3795.0
841311,2,2,1700.0
841313,2,2,4245.0
841401,5,8,18814.0
841403,4,4,9214.0
841405,6,7,18959.1
841406,5,6,13627.0
841408,2,2,6695.0
841409,2,2,4375.0
841410,3,3,6809.0
841411,4,7,7787.0
841412,3,3,4075.0
841413,2,2,6269.1
841415,1,1,5075.0
841416,5,5,9928.1
841417,3,4,5348.0
841418,3,3,6650.0
841419,1,1,5075.0
841421,4,6,14485.0
841422,1,1,3225.0
841423,1,1,4375.0
841424,3,3,8475.0
841425,5,5,11138.0
841426,3,3,7815.0
841427,3,4,6909.0
841428,42,45,105649.0
841434,2,2,2550.0
841436,7,8,24938.25
841437,3,4,6173.0
841438,7,7,19089.1
841439,1,1,1765.0
841440,5,5,13304.0
841441,1,1,4035.0
841442,3,3,5673.0
841443,2,2,2164.0
841501,2,2,7475.0
841503,5,6,10625.0
841504,3,3,13449.0
841505,6,7,11176.0
841506,7,7,13980.0
841508,1,1,2675.0
842001,128,139,270732.15
842002,69,74,135507.0
842003,23,26,63762.0
842004,8,9,20538.0
842005,3,3,7115.0
842006,1,1,1890.0
843101,1,1,1875.0
843102,2,3,765.0
843103,3,3,7615.0
843104,3,3,10260.0
843105,1,1,3875.0
843106,1,1,2975.0
843107,2,4,5980.0
843108,13,15,36802.1
843109,8,9,19117.0
843111,8,8,20226.1
843112,2,2,5840.0
843113,16,16,33041.3
843115,5,5,5439.0
843116,1,1,5075.0
843117,2,2,3637.0
843118,4,5,13550.0
843119,12,12,24622.0
843120,4,4,10355.0
843121,3,3,5499.0
843123,3,3,3325.0
843125,5,5,13715.0
843126,3,3,4849.0
843128,1,1,1465.0
843130,1,1,2125.0
843146,4,4,11278.15
843147,2,2,8050.0
843301,13,19,24516.0
843302,60,70,136004.3
843311,1,1,1990.0
843312,2,2,2174.0
843313,2,3,6104.0
843314,2,2,7274.0
843315,1,1,764.0
843316,5,5,5098.05
843318,1,1,3875.0
843320,6,6,14860.0
843321,2,2,1875.0
843322,1,1,1900.0
843323,1,1,1475.0
843324,4,5,8104.1
843326,1,1,3315.0
843327,3,6,10192.4
843328,7,7,24132.0
843329,6,6,10322.0
843330,2,2,6650.0
843331,4,4,7045.0
843332,2,2,6475.0
843333,1,1,3875.0
843334,1,2,5175.0
843351,2,2,8875.0
843368,1,1,3675.0
844101,53,53,98415.35
844102,18,19,44926.1
844103,1,1,3800.0
844111,1,1,1800.0
844113,4,7,17119.1
