Clinic Loc,Zip,SubCity,City,State,qty,revenue
Dimapur,798625,Longleng,Longleng,Nagaland,96,58000.0
Dimapur,799001,Sadar,West Tripura,Tripura,39,30000.0
Dimapur,979112,-,-,-,22,20000.0
Elegin Rd,145001,Pathankot,Gurdaspur,Punjab,45,30000.0
Elegin Rd,203401,Bulandshahr,Bulandshahr,Uttar Pradesh,9,10000.0
Elegin Rd,210201,Banda,Banda,Uttar Pradesh,27,20000.0
Elegin Rd,210202,Banda,Banda,Uttar Pradesh,21,20000.0
Elegin Rd,210205,Banda,Chitrakoot,Uttar Pradesh,90,70000.0
Elegin Rd,210208,Banda,Banda,Uttar Pradesh,45,30000.0
Elegin Rd,210427,Hamirpur,Hamirpur,Uttar Pradesh,66,38000.0
Elegin Rd,211001,Allahabad,Allahabad,Uttar Pradesh,3109,2581300.0
Elegin Rd,211002,Allahabad,Allahabad,Uttar Pradesh,183,128000.0
Elegin Rd,211003,Allahabad,Allahabad,Uttar Pradesh,597,409000.0
Elegin Rd,211004,Allahabad,Allahabad,Uttar Pradesh,217,154000.0
Elegin Rd,211006,Allahabad,Allahabad,Uttar Pradesh,326,257000.0
Elegin Rd,211007,Allahabad,Allahabad,Uttar Pradesh,21,20000.0
Elegin Rd,211008,Allahabad,Allahabad,Uttar Pradesh,314,216000.0
Elegin Rd,211010,Allahabad,Allahabad,Uttar Pradesh,60,38000.0
Elegin Rd,211011,Allahabad **,Kaushambi,Uttar Pradesh,294,275000.0
Elegin Rd,211012,Allahabad,Allahabad,Uttar Pradesh,101,64000.0
Elegin Rd,211013,Soraon,Allahabad,Uttar Pradesh,144,96000.0
Elegin Rd,211016,Allahabad,Allahabad,Uttar Pradesh,257,178000.0
Elegin Rd,211019,Allahabad **,Allahabad,Uttar Pradesh,261,197000.0
Elegin Rd,212105,Allahabad,Allahabad,Uttar Pradesh,27,30000.0
Elegin Rd,212106,Karchhana,Allahabad,Uttar Pradesh,69,40000.0
Elegin Rd,212107,Bara,Allahabad,Uttar Pradesh,48,40000.0
Elegin Rd,212108,Bara,Allahabad,Uttar Pradesh,97,83000.0
Elegin Rd,212111,Allahabad,Allahabad,Uttar Pradesh,26,20000.0
Elegin Rd,212203,-,-,-,51,30000.0
Elegin Rd,212204,Sirathu,Kaushambi,Uttar Pradesh,83,53000.0
Elegin Rd,212205,-,-,-,1,2000.0
Elegin Rd,212206,Manjhanpur,Kaushambi,Uttar Pradesh,1,1000.0
Elegin Rd,212207,Manjhanpur,Kaushambi,Uttar Pradesh,166,106000.0
Elegin Rd,212216,-,-,-,26,15000.0
Elegin Rd,212217,Sirathu,Kaushambi,Uttar Pradesh,64,50000.0
Elegin Rd,212301,Meja,Allahabad,Uttar Pradesh,128,83000.0
Elegin Rd,212303,-,-,-,24,22000.0
Elegin Rd,212306,Koraon,Allahabad,Uttar Pradesh,89,58000.0
Elegin Rd,212401,Chail,Kaushambi,Uttar Pradesh,9,10000.0
Elegin Rd,212405,Allahabad,Allahabad,-,22,20000.0
Elegin Rd,212502,Meja,Allahabad,Uttar Pradesh,29,25000.0
Elegin Rd,212507,Sirathu,Allahabad,Uttar Pradesh,80,55000.0
Elegin Rd,212641,-,-,-,21,22000.0
Elegin Rd,221309,Gyanpur,Sant Ravidas Nagar,Uttar Pradesh,43,30000.0
Elegin Rd,221310,Gyanpur,Sant Ravidas Nagar,Uttar Pradesh,58,38000.0
Elegin Rd,221502,Baraut,Allahabad,Uttar Pradesh,28,58000.0
Elegin Rd,221503,Handia,Allahabad,Uttar Pradesh,29,30000.0
Elegin Rd,221505,Handia,Allahabad,Uttar Pradesh,71,61000.0
Elegin Rd,221507,Phulpur,Allahabad,Uttar Pradesh,112,82000.0
Elegin Rd,221508,Saidabad,Allahabad,Uttar Pradesh,57,46000.0
Elegin Rd,222001,Jaunpur,Jaunpur,Uttar Pradesh,1,1000.0
Elegin Rd,222125,Badalapur,Jaunpur,Uttar Pradesh,66,38000.0
Elegin Rd,222143,Machhali Shahar,Jaunpur,Uttar Pradesh,27,21000.0
Elegin Rd,222202,Machhali Shahar,Jaunpur,Uttar Pradesh,84,88000.0
Elegin Rd,222302,Lambhua,Sultanpur,Uttar Pradesh,48,71000.0
Elegin Rd,223101,Shahganj,Jaunpur,Uttar Pradesh,80,49000.0
Elegin Rd,224122,Akbarpur,Ambedkar Nagar,Uttar Pradesh,13,11000.0
Elegin Rd,226010,Lucknow,Lucknow,Uttar Pradesh,6,5000.0
Elegin Rd,227409,Gauriganj,Sultanpur,Uttar Pradesh,39,30000.0
Elegin Rd,229001,Raebareli,Raebareli,Uttar Pradesh,14,10000.0
Elegin Rd,229406,Unchahar,Raebareli,Uttar Pradesh,1,1000.0
Elegin Rd,229411,Anapur,Allahabad,Uttar Pradesh,7,5000.0
Elegin Rd,229412,Atrampur,Allahabad,Uttar Pradesh,29,39000.0
Elegin Rd,230001,Pratapgarh,Pratapgarh,Uttar Pradesh,84,120000.0
Elegin Rd,230135,Patti,Pratapgarh,Uttar Pradesh,100,63000.0
Elegin Rd,230138,Patti,Pratapgarh,Uttar Pradesh,11,10000.0
Elegin Rd,230201,-,-,-,27,22000.0
Elegin Rd,230204,Kunda,Pratapgarh,Uttar Pradesh,62,41000.0
Elegin Rd,230302,Patti,Pratapgarh,Uttar Pradesh,16,10000.0
Elegin Rd,230304,Raniganj,Pratapgarh,Uttar Pradesh,45,24000.0
Elegin Rd,230501,Pratapgarh,Pratapgarh,-,39,30000.0
Elegin Rd,230502,-,-,-,21,22000.0
Elegin Rd,231001,Mirzapur Sadar,Mirzapur,Uttar Pradesh,41,35000.0
Elegin Rd,231211,Mirzapur,Mirzapur,Uttar Pradesh,12,11000.0
Elegin Rd,231303,Mirzapur,Mirzapur,Uttar Pradesh,66,38000.0
Elegin Rd,231313,Mirzapur,Mirzapur,Uttar Pradesh,66,42000.0
Elegin Rd,233001,Ghazipur,Ghazipur,Uttar Pradesh,15,22000.0
Elegin Rd,271821,Bahraich,Bahraich,Uttar Pradesh,27,38000.0
Elegin Rd,274301,Hata,Kushinagar,Uttar Pradesh,51,30000.0
Elegin Rd,276288,Phool Pur,Azamgarh,Uttar Pradesh,51,30000.0
Elegin Rd,471515,Laundi,-,-,61,38000.0
Elegin Rd,482002,Jabalpur,Jabalpur,Madhya Pradesh,48,30000.0
Elegin Rd,485001,Raghurajnagar,Satna,Madhya Pradesh,148,136000.0
Elegin Rd,485226,Nagod,Satna,Madhya Pradesh,24,22000.0
Elegin Rd,485334,Raghurajnagar,-,-,1,2000.0
Elegin Rd,485441,-,-,-,16,38000.0
Elegin Rd,485446,Nagod,Satna,Madhya Pradesh,63,38000.0
Elegin Rd,485771,Maihar,Satna,Madhya Pradesh,36,30000.0
Elegin Rd,485774,-,-,-,25,22000.0
Elegin Rd,486001,Huzur,Rewa,Madhya Pradesh,77,71000.0
Elegin Rd,486111,Sirmour,Rewa,Madhya Pradesh,11,10000.0
Elegin Rd,486221,-,-,-,9,10000.0
Elegin Rd,486226,Teonthar,Rewa,Madhya Pradesh,26,15000.0
Elegin Rd,486331,Mauganj,Rewa,Madhya Pradesh,59,38000.0
Elegin Rd,486335,-,-,-,42,30000.0
Elegin Rd,486340,Mauganj,Rewa,Madhya Pradesh,57,38000.0
Elegin Rd,486670,-,-,-,15,38000.0
Elegin Rd,486882,Chitrangi,Sidhi,Uttar Pradesh,42,30000.0
Elegin Rd,488441,Panna,Panna,Madhya Pradesh,23,20000.0
Faridabad,110002,New Delhi Central,Delhi,Delhi,50,30000.0
Faridabad,110020,New Delhi,Delhi,Delhi,1,2000.0
Faridabad,110044,New Delhi,Delhi,Delhi,203,106000.0
Faridabad,121001,Faridabad,Faridabad,Haryana,955,646000.0
Faridabad,121002,Faridabad,Faridabad,Haryana,498,322000.0
Faridabad,121003,Faridabad,Faridabad,Haryana,453,255000.0
Faridabad,121004,Ballabgarh,Faridabad,Haryana,698,429000.0
Faridabad,121005,Faridabad,Faridabad,Haryana,77,45000.0
Faridabad,121006,Ballabgarh,Faridabad,Haryana,243,144000.0
Faridabad,121007,Faridabad,Faridabad,Haryana,212,129000.0
Faridabad,121009,Faridabad,Faridabad,Haryana,15,15000.0
Faridabad,121010,Faridabad,Faridabad,Haryana,85,38000.0
Faridabad,121013,Faridabad,Faridabad,Haryana,125,84000.0
Faridabad,121014,Faridabad,Faridabad,Haryana,61,48000.0
Faridabad,121101,Ballabgarh,Faridabad,Haryana,105,68000.0
Faridabad,121102,Palwal,Faridabad,Haryana,570,346000.0
Faridabad,121105,-,-,-,14,11000.0
Faridabad,121106,Hodal,Faridabad,Haryana,1,0.0
Faridabad,122101,Gurgaon,Gurgaon,Haryana,26,15000.0
Faridabad,122110,Ambli,Ambli,Haryana,1,2000.0
Faridabad,281001,Sadabad,Hathras,Uttar Pradesh,46,30000.0
Gomati,26010,-,-,-,1,1000.0
Gomati,110001,New Delhi,Delhi,Delhi,41,30000.0
Gomati,110053,East Delhi,Delhi,Delhi,39,33000.0
Gomati,122505,Garhi Harsaru,Gurgaon,Haryana,31,19000.0
Gomati,171840,-,-,-,43,30000.0
Gomati,201010,Ghaziabad,Ghaziabad,Uttar Pradesh,82,75000.0
Gomati,201014,Ghaziabad,Ghaziabad,Uttar Pradesh,7,5000.0
Gomati,201306,Dadri,Gautam Buddha Nagar,Uttar Pradesh,18,10000.0
Gomati,202001,Aligarh,Aligarh,Uttar Pradesh,34,30000.0
Gomati,205001,Mainpuri,Mainpuri,Uttar Pradesh,43,30000.0
Gomati,206001,Jaswant Nagar,Etawah,Uttar Pradesh,1,1000.0
Gomati,207243,Patiali,Etah,Uttar Pradesh,49,30000.0
Gomati,207247,Etah,Etah,Uttar Pradesh,47,30000.0
Gomati,208004,Railganj,Kanpur,Uttar Pradesh,10,8500.0
Gomati,208014,Juhi,Kanpur,Uttar Pradesh,1,1000.0
Gomati,208016,Kalyanpur,Kanpur,Uttar Pradesh,1,0.0
Gomati,208017,Bairi Gaon,Kanpur,Uttar Pradesh,35,31000.0
Gomati,209121,-,-,-,49,30000.0
Gomati,209601,Farrukhabad,Farrukhabad,Uttar Pradesh,26,31000.0
Gomati,209625,Farrukhabad,Farrukhabad,Uttar Pradesh,50,38500.0
Gomati,209725,Kannauj,Kannauj,Uttar Pradesh,9,8500.0
Gomati,209727,Kannauj,Kannauj,Uttar Pradesh,8,8500.0
Gomati,209801,Unnao,Unnao,Uttar Pradesh,63,42500.0
Gomati,209821,Unnao,Unnao,Uttar Pradesh,10,10000.0
Gomati,209841,Unnao,Unnao,Uttar Pradesh,46,33000.0
Gomati,209868,Unnao,Unnao,Uttar Pradesh,51,35000.0
Gomati,209881,Unnao,Unnao,Uttar Pradesh,1,1000.0
Gomati,210121,Banda,Banda,Uttar Pradesh,9,10000.0
Gomati,211001,Allahabad,Allahabad,Uttar Pradesh,1,1000.0
Gomati,211002,Allahabad,Allahabad,Uttar Pradesh,7,5000.0
Gomati,211003,Allahabad,Allahabad,Uttar Pradesh,43,33000.0
Gomati,211004,Allahabad,Allahabad,Uttar Pradesh,1,469.0
Gomati,211005,Allahabad,Allahabad,Uttar Pradesh,24,20000.0
Gomati,211006,Allahabad,Allahabad,Uttar Pradesh,27,22000.0
Gomati,211007,Allahabad,Allahabad,Uttar Pradesh,44,33000.0
Gomati,211011,Allahabad **,Kaushambi,Uttar Pradesh,19,11500.0
Gomati,211012,Allahabad,Allahabad,Uttar Pradesh,1,1000.0
Gomati,211013,Soraon,Allahabad,Uttar Pradesh,6,5000.0
Gomati,211016,Allahabad,Allahabad,Uttar Pradesh,1,1000.0
Gomati,211018,Allahabad,Allahabad,Uttar Pradesh,9,8500.0
Gomati,211019,Allahabad **,Allahabad,Uttar Pradesh,1,1000.0
Gomati,212213,Karchhana,Allahabad,Uttar Pradesh,16,10500.0
Gomati,212217,Sirathu,Kaushambi,Uttar Pradesh,10,8500.0
Gomati,212507,Sirathu,Allahabad,Uttar Pradesh,7,5000.0
Gomati,212658,-,-,-,22,30000.0
Gomati,220001,-,-,-,18,10000.0
Gomati,221001,Varanasi,Varanasi,Uttar Pradesh,60,43000.0
Gomati,221004,Varanasi,Varanasi,Uttar Pradesh,51,33000.0
Gomati,221005,Varanasi,Varanasi,Uttar Pradesh,9,7500.0
Gomati,221008,Varanasi,Varanasi,Uttar Pradesh,25,38000.0
Gomati,221303,Gyanpur,Sant Ravidas Nagar,Uttar Pradesh,1,1000.0
Gomati,221305,Varanasi,Varanasi,-,21,15000.0
Gomati,221404,Gyanpur,Sant Ravidas Nagar,Uttar Pradesh,40,30000.0
Gomati,221711,-,-,-,17,11000.0
Gomati,222001,Jaunpur,Jaunpur,Uttar Pradesh,74,54000.0
Gomati,222002,Jaunpur,Jaunpur,Uttar Pradesh,8,8500.0
Gomati,222003,Jaunpur,Jaunpur,Uttar Pradesh,18,13500.0
Gomati,222162,Mariahu,Jaunpur,Uttar Pradesh,42,33000.0
Gomati,223101,Shahganj,Jaunpur,Uttar Pradesh,1,1000.0
Gomati,223205,-,-,-,1,1000.0
Gomati,223221,Budanpur,Azamgarh,Uttar Pradesh,1,1000.0
Gomati,223225,Phoolpur,Azamgarh,Uttar Pradesh,132,116500.0
Gomati,224001,Faizabad,Faizabad,Uttar Pradesh,332,279000.0
Gomati,224120,Rudauli,Faizabad,Uttar Pradesh,27,35000.0
Gomati,224121,Milkipur,Faizabad,Uttar Pradesh,25,21000.0
Gomati,224122,Akbarpur,Ambedkar Nagar,Uttar Pradesh,70,65000.0
Gomati,224123,Faizabad,Faizabad,Uttar Pradesh,388,315000.0
Gomati,224127,-,-,-,14,11000.0
Gomati,224133,Sadar,Faizabad,Uttar Pradesh,38,33000.0
Gomati,224135,Allapur **,Ambedkar Nagar,Uttar Pradesh,19,19000.0
Gomati,224141,Faizabad,Faizabad,Uttar Pradesh,18,20000.0
Gomati,224149,Jalalpur,Ambedkar Nagar,Uttar Pradesh,78,63000.0
Gomati,224152,Akbarpur,Ambedkar Nagar,-,18,10500.0
Gomati,224153,-,-,-,1,2000.0
Gomati,224162,-,-,-,22,20000.0
Gomati,224176,-,-,-,25,38000.0
Gomati,224189,Tanda,Ambedkar Nagar,Uttar Pradesh,33,39200.0
Gomati,224190,Tanda,Ambedkar Nagar,Uttar Pradesh,36,33000.0
Gomati,224201,Jalalpur,Ambedkar Nagar,Uttar Pradesh,10,8500.0
Gomati,224202,Allapur **,Ambedkar Nagar,-,1,1000.0
Gomati,224207,Milkipur,Faizabad,Uttar Pradesh,2,2000.0
Gomati,224210,Allapur **,Ambedkar Nagar,-,1,1000.0
Gomati,224229,Milkipur,Faizabad,Uttar Pradesh,9,8500.0
Gomati,224231,Akbarpur,Ambedkar Nagar,-,1,1000.0
Gomati,224233,Rajesultanpur,Ambedkar Nagar (Faizabad region),Uttar Pradesh,7,5000.0
Gomati,224234,-,-,-,54,38000.0
Gomati,224284,-,-,-,24,22000.0
Gomati,225001,Nawabganj,Barabanki,Uttar Pradesh,448,398700.0
Gomati,225003,Nawabganj,Barabanki,Uttar Pradesh,2,4000.0
Gomati,225008,Barabanki,Barabanki,Uttar Pradesh,1,1000.0
Gomati,225119,Haidergarh,Barabanki,Uttar Pradesh,17,9000.0
Gomati,225120,-,-,-,34,30000.0
Gomati,225121,Nawabganj,Barabanki,Uttar Pradesh,50,60000.0
Gomati,225123,Nawabganj,Barabanki,Uttar Pradesh,1,1000.0
Gomati,225124,Haider Garh,Barabanki,Uttar Pradesh,14,15300.0
Gomati,225126,Haider Garh,Barabanki,Uttar Pradesh,38,30000.0
Gomati,225201,Ramnagar,Barabanki,Uttar Pradesh,7,8500.0
Gomati,225301,Nawabganj,Barabanki,Uttar Pradesh,74,51500.0
Gomati,225302,Fateh Pur,Barabanki,-,26,20500.0
Gomati,225305,Fateh Pur,Barabanki,Uttar Pradesh,30,22000.0
Gomati,225306,Fateh Pur,Barabanki,Uttar Pradesh,6,4000.0
Gomati,225403,Ram Sanehi Gaht,Barabanki,Uttar Pradesh,17,10000.0
Gomati,225408,-,-,-,14,15000.0
Gomati,225409,Ram Sanehi Ghat,Barabanki,Uttar Pradesh,23,30000.0
Gomati,225412,Sirauli Gauspur,Barabanki,Uttar Pradesh,17,11000.0
Gomati,225415,Ramsanehighat,Barabanki,Uttar Pradesh,41,33000.0
Gomati,226001,Lucknow,Lucknow,Uttar Pradesh,627,494600.03
Gomati,226002,Lucknow,Lucknow,Uttar Pradesh,919,758943.0
Gomati,226003,Lucknow,Lucknow,Uttar Pradesh,870,686100.0
Gomati,226004,Lucknow,Lucknow,Uttar Pradesh,200,178000.0
Gomati,226005,Lucknow,Lucknow,Uttar Pradesh,436,356500.0
Gomati,226006,Lucknow,Lucknow,Uttar Pradesh,718,652600.0
Gomati,226007,Lucknow,Lucknow,Uttar Pradesh,74,62000.0
Gomati,226008,Lucknow,Lucknow,Uttar Pradesh,280,259500.0
Gomati,226009,Lucknow,Lucknow,Uttar Pradesh,70,45000.0
Gomati,226010,Lucknow,Lucknow,Uttar Pradesh,7696,6454700.0
Gomati,226011,Lucknow,Lucknow,Uttar Pradesh,392,305000.0
Gomati,226012,Lucknow,Lucknow,Uttar Pradesh,654,532400.0
Gomati,226013,Lucknow,Lucknow,Uttar Pradesh,174,158500.0
Gomati,226014,Lucknow,Lucknow,Uttar Pradesh,185,145000.0
Gomati,226015,Lucknow,Lucknow,Uttar Pradesh,46,53500.0
Gomati,226016,Lucknow,Lucknow,Uttar Pradesh,941,845335.0
Gomati,226017,Lucknow,Lucknow,Uttar Pradesh,678,586000.0
Gomati,226018,Lucknow,Lucknow,Uttar Pradesh,449,341500.0
Gomati,226019,Lucknow,Lucknow,Uttar Pradesh,58,48000.0
Gomati,226020,Lucknow,Lucknow,Uttar Pradesh,723,656900.0
Gomati,226021,Lucknow,Lucknow,Uttar Pradesh,822,659100.0
Gomati,226022,Lucknow,Lucknow,Uttar Pradesh,740,544500.0
Gomati,226023,Lucknow,Lucknow,Uttar Pradesh,163,129500.0
Gomati,226024,Lucknow,Lucknow,Uttar Pradesh,271,222500.0
Gomati,226025,Lucknow,Lucknow,Uttar Pradesh,101,75500.0
Gomati,226026,Lucknow,Lucknow,Uttar Pradesh,113,101000.0
Gomati,226028,Lucknow,Lucknow,Uttar Pradesh,694,560100.0
Gomati,226029,Lucknow,Lucknow,Uttar Pradesh,252,235000.0
Gomati,226030,Lucknow,Lucknow,Uttar Pradesh,218,174000.0
Gomati,226031,Lucknow,Lucknow,Uttar Pradesh,82,67000.0
Gomati,226100,-,-,-,45,30000.0
Gomati,226101,Lucknow,Lucknow,Uttar Pradesh,81,55000.0
Gomati,226104,Malihabad,Lucknow,Uttar Pradesh,54,51000.0
Gomati,226110,-,-,-,1,1000.0
Gomati,226181,-,-,-,39,30000.0
Gomati,226201,Bakshi Ka Talab,Lucknow,Uttar Pradesh,31,20500.0
Gomati,226202,Lucknow,Lucknow,Uttar Pradesh,29,38000.0
Gomati,226203,Bakshi Ka Ta,Lucknow,Uttar Pradesh,16,15900.0
Gomati,226301,Mohanlalganj,Lucknow,Uttar Pradesh,47,52500.0
Gomati,226302,Mohanlalganj,Lucknow,Uttar Pradesh,41,33000.0
Gomati,226309,Lucknow,Lucknow,Uttar Pradesh,25,20000.0
Gomati,226401,Lucknow,Lucknow,Uttar Pradesh,18,11000.0
Gomati,226501,Mohanlalganj,Lucknow,Uttar Pradesh,60,56300.0
Gomati,226600,-,-,-,24,21000.0
Gomati,227001,-,-,-,49,30000.0
Gomati,227105,Lucknow,Lucknow,Uttar Pradesh,90,70000.0
Gomati,227107,Lucknow,Lucknow,Uttar Pradesh,9,8500.0
Gomati,227202,Lucknow,-,-,30,15000.0
Gomati,227305,Amraigaon,Amraigaon,Uttar Pradesh,14,10500.0
Gomati,227309,Lucknow,Lucknow,Uttar Pradesh,24,20000.0
Gomati,227405,Amethi,Sultanpur,Uttar Pradesh,70,56500.0
Gomati,227407,Amethi,Sultanpur,-,9,8500.0
Gomati,227408,Amethi,Sultanpur,Uttar Pradesh,10,10500.0
Gomati,227806,Musafirkhana,Sultanpur,Uttar Pradesh,23,20000.0
Gomati,227809,Musafirkhana,Sultanpur,Uttar Pradesh,8,6000.0
Gomati,227811,Musafirkhana,Sultanpur,Uttar Pradesh,8,10000.0
Gomati,227812,Musafirkhana,Sultanpur,-,44,33000.0
Gomati,227813,Musafirkhana,Sultanpur,Uttar Pradesh,9,7500.0
Gomati,227816,Amethi,Sultanpur,Uttar Pradesh,9,8500.0
Gomati,227817,Musafirkhana,Sultanpur,Uttar Pradesh,1,1000.0
Gomati,228001,Sultanpur Sadar,Sultanpur,Uttar Pradesh,197,156000.0
Gomati,228006,Sultanpur,Sultanpur,Uttar Pradesh,6,4000.0
Gomati,228118,Sultanpur Sadar,Sultanpur,Uttar Pradesh,19,13500.0
Gomati,228132,Kadipur,Sultanpur,Uttar Pradesh,9,11500.0
Gomati,228145,Kadipur,Sultanpur,Uttar Pradesh,55,49000.0
Gomati,228155,-,-,-,1,2000.0
Gomati,228171,Kadipur,Sultanpur,Uttar Pradesh,24,20000.0
Gomati,229001,Raebareli,Raebareli,Uttar Pradesh,415,397000.0
Gomati,229010,Rbl,Raebareli,Uttar Pradesh,9,8500.0
Gomati,229121,Lalganj,Raebareli,Uttar Pradesh,16,11000.0
Gomati,229122,Lalganj,Raebareli,Uttar Pradesh,14,7500.0
Gomati,229123,-,-,-,26,30000.0
Gomati,229129,Salon,Raebareli,Uttar Pradesh,41,30000.0
Gomati,229202,Lalganj,Raebareli,Uttar Pradesh,27,21000.0
Gomati,229206,-,-,-,31,38000.0
Gomati,229301,Maharajganj,Raebareli,Uttar Pradesh,1,1000.0
Gomati,229303,Rbl,-,-,24,38000.0
Gomati,229305,Salon,Raebareli,Uttar Pradesh,56,45000.0
Gomati,229311,Mrg,Raebareli,-,22,21000.0
Gomati,229316,Rbl,Raebareli,Uttar Pradesh,7,5000.0
Gomati,229405,Rbl,Raebareli,Uttar Pradesh,24,21000.0
Gomati,229406,Unchahar,Raebareli,Uttar Pradesh,46,30000.0
Gomati,229841,-,-,-,18,11000.0
Gomati,230001,Pratapgarh,Pratapgarh,Uttar Pradesh,146,108500.0
Gomati,230124,Patti,Pratapgarh,Uttar Pradesh,8,5000.0
Gomati,230136,Lalganj,Pratapgarh,Uttar Pradesh,22,33000.0
Gomati,230142,Patti,Pratapgarh,Uttar Pradesh,9,8500.0
Gomati,230204,Kunda,Pratapgarh,Uttar Pradesh,11,7500.0
Gomati,230401,Patti,Pratapgarh,-,1,1000.0
Gomati,230403,Pratapgarh,Pratapgarh,Uttar Pradesh,17,10500.0
Gomati,230501,Pratapgarh,Pratapgarh,-,1,1000.0
Gomati,231001,Mirzapur Sadar,Mirzapur,Uttar Pradesh,69,53000.0
Gomati,231305,Chunar,Mirzapur,Uttar Pradesh,7,4000.0
Gomati,232101,Chandauli,Chandauli,Uttar Pradesh,21,13500.0
Gomati,233307,Saidpur,Ghazipur,Uttar Pradesh,40,30000.0
Gomati,233310,-,-,-,16,19000.0
Gomati,234001,Saharanpur,Saharanpur,Uttar Pradesh,18,10000.0
Gomati,241001,Harodi,Hardoi,Uttar Pradesh,426,339000.0
Gomati,241122,-,-,-,18,11000.0
Gomati,241124,Sawayajpur,Hardoi,Uttar Pradesh,52,34500.0
Gomati,241201,Sandila,Hardoi,Uttar Pradesh,31,25000.0
Gomati,241204,Sandila,Hardoi,Uttar Pradesh,1,1000.0
Gomati,241302,Sandila,Hardoi,Uttar Pradesh,10,7500.0
Gomati,241303,Sandila,Hardoi,Uttar Pradesh,48,33000.0
Gomati,241304,Sandila,Hardoi,Uttar Pradesh,21,20000.0
Gomati,241305,Sandila,Hardoi,Uttar Pradesh,45,30000.0
Gomati,241404,Hardoi,Hardoi,Uttar Pradesh,1,1000.0
Gomati,241406,Hardoi,-,-,15,11000.0
Gomati,241503,-,-,-,18,11000.0
Gomati,242001,Sadar,Shahjahanpur,Uttar Pradesh,363,289000.0
Gomati,242042,-,-,-,1,2000.0
Gomati,242221,-,-,-,41,30000.0
Gomati,242226,Shahjahanpur,Shahjahanpur,Uttar Pradesh,63,44000.0
Gomati,243001,Bareilly,Bareilly,Uttar Pradesh,60,41000.0
Gomati,243005,Bareilly,Bareilly,Uttar Pradesh,39,33000.0
Gomati,243122,Bareilly,Bareilly,Uttar Pradesh,26,34000.0
Gomati,243201,Baheri,Bareilly,Uttar Pradesh,57,71000.0
Gomati,243301,Aonla,Bareilly,Uttar Pradesh,34,21000.0
Gomati,243501,Bareilly,Bareilly,Uttar Pradesh,22,21000.0
Gomati,243503,Faridpur,Bareilly,Uttar Pradesh,16,10000.0
Gomati,244001,Moradabad,Moradabad,Uttar Pradesh,22,20000.0
Gomati,252701,-,-,-,30,15000.0
Gomati,258546,-,-,-,27,18000.0
Gomati,260004,-,-,-,1,1000.0
Gomati,261001,Sitapur,Sitapur,Uttar Pradesh,510,463700.0
Gomati,261121,Sitapur,-,-,1,2000.0
Gomati,261125,Sitapur,Sitapur,Uttar Pradesh,10,10000.0
Gomati,261131,Sitapur,Sitapur,Uttar Pradesh,18,10000.0
Gomati,261135,Laharpur,Sitapur,Uttar Pradesh,44,34000.0
Gomati,261141,Sitapur,Sitapur,Uttar Pradesh,15,13500.0
Gomati,261201,Biswan,Sitapur,Uttar Pradesh,65,43500.0
Gomati,261203,Mahmudabad,Sitapur,Uttar Pradesh,11,8500.0
Gomati,261205,-,-,-,16,30000.0
Gomati,261207,-,-,-,29,22000.0
Gomati,261301,-,-,-,1,1400.0
Gomati,261302,Sidhauli,Sitapur,Uttar Pradesh,43,30000.0
Gomati,261303,Sidhauli,Sitapur,Uttar Pradesh,101,93500.0
Gomati,261401,Mishrikh,Sitapur,Uttar Pradesh,31,30500.0
Gomati,261501,Lakhimpur,Kheri,Uttar Pradesh,8,8500.0
Gomati,261502,-,-,-,18,11000.0
Gomati,261505,Mohammdi,Kheri,Uttar Pradesh,18,10000.0
Gomati,261705,-,-,-,17,10000.0
Gomati,262701,Lakhimpur,Kheri,Uttar Pradesh,225,181500.0
Gomati,262702,Lakhimpur,Kheri,Uttar Pradesh,24,20000.0
Gomati,262722,Dhaurahara,Kheri,Uttar Pradesh,50,33000.0
Gomati,262723,Dhaurahara,Kheri,Uttar Pradesh,8,5000.0
Gomati,262802,Gola,Kheri,Uttar Pradesh,70,69000.0
Gomati,262804,Mohammdi,Kheri,Uttar Pradesh,87,66000.0
Gomati,262901,Gola,Kheri,Uttar Pradesh,24,19000.0
Gomati,262902,Palia,Kheri,Uttar Pradesh,25,15000.0
Gomati,262903,-,-,-,17,22000.0
Gomati,263146,-,-,-,26,21000.0
Gomati,271001,Gonda,Gonda,Uttar Pradesh,267,234000.0
Gomati,271002,Gonda,-,-,12,22000.0
Gomati,271122,Gonda,Gonda,Uttar Pradesh,24,21000.0
Gomati,271123,Gonda,Gonda,-,39,30000.0
Gomati,271126,Colonelganj,-,-,15,11000.0
Gomati,271201,Ikauna **,Shrawasti,Uttar Pradesh,216,175000.0
Gomati,271206,Tulsipur,Balrampur,Uttar Pradesh,53,41500.0
Gomati,271208,Tulsipur,Balrampur,Uttar Pradesh,65,68000.0
Gomati,271215,Tulsipur,Balrampur,Uttar Pradesh,1,1000.0
Gomati,271301,Mankapur,Gonda,Uttar Pradesh,22,30000.0
Gomati,271302,Mankapur,Gonda,Uttar Pradesh,76,59000.0
Gomati,271305,-,-,-,26,38000.0
Gomati,271306,Utraula,Balrampur,Uttar Pradesh,77,33000.0
Gomati,271312,Gonda,Gonda,Uttar Pradesh,45,30000.0
Gomati,271313,Mankapur,Gonda,Uttar Pradesh,25,17500.0
Gomati,271401,-,-,-,28,38000.0
Gomati,271502,Colonelganj,Gonda,Uttar Pradesh,80,68000.0
